file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\JE\sa11.wav,0 days,0 days 00:00:05.933424036,30.63605,0.12812813,28.337076,31.697926,32.86558,4.5285053,602.0616,595.64716,10.013105,22.467196,0.6500427,0.85385925,0.17228325,0.48336813,1.0953224,0.92303914,12.721172,7.0345254,9.246969,5.8361406,0.5826971,1.1900216,28.862146,0.6301228,20.743193,0.5643705,17.069519,0.55001193,4.985831,2.6869876,0.028977381,2.0345402,1.4597772,0.9772787,9.291257,0.3034369,3.6987815,2.653158,36.706707,0.27184996,603.4405,0.3606075,1331.9161,0.12892708,-102.451225,-0.8712312,1728.3666,0.17232752,1136.845,0.30477175,-113.05491,-0.6911664,2909.2014,0.10515796,981.981,0.38810414,-116.53966,-0.64087284,-31.093445,-0.22932512,42.213512,0.18884556,-0.059734832,-0.66839445,-0.03278886,-0.5009905,0.9715643,0.7415916,40.076244,0.33790794,21.577282,0.52756673,18.259886,0.6051974,-0.4398561,-32.650383,-36.641495,49.875935,-0.12764764,-0.009692762,0.13544334,3.2094593,2.3850086,0.21642856,0.1364136,0.19461538,0.26693746,-21.104273,sadness
data\AudioData\JE\sa12.wav,0 days,0 days 00:00:05.390748299,30.811785,0.10721059,29.192371,30.69664,32.80744,3.6150703,154.26523,143.39871,65.85766,70.73645,0.64146686,0.80493176,0.15732616,0.47245705,1.1626846,1.0053585,8.099455,5.7202115,7.016158,4.1146812,0.44665375,1.1720071,32.243103,0.49933878,17.910791,0.72441715,18.758572,0.6464163,8.389152,1.51863,0.017083872,1.8800596,0.8374849,1.3159473,10.059787,0.24795783,5.863653,1.7436186,38.829914,0.31245336,578.973,0.32312348,1357.291,0.15619074,-103.22243,-0.87261283,1723.5914,0.15189238,1036.3792,0.26940888,-112.81946,-0.70404404,2903.53,0.09292112,1008.26,0.345622,-117.46637,-0.6389882,-31.03967,-0.22753437,41.10374,0.19957463,-0.05241505,-0.6806383,-0.035484713,-0.46356356,0.7360314,0.7369662,43.182064,0.28441948,20.478756,0.6198442,20.791283,0.7281207,4.615219,3.1213841,-37.223106,51.000126,-0.12301091,-0.009283028,0.11356796,2.9739776,1.8761727,0.277,0.16248384,0.21363635,0.279684,-20.907059,sadness
data\AudioData\JE\sa13.wav,0 days,0 days 00:00:06.005782313,30.546925,0.11254123,27.669945,31.659163,33.1144,5.444454,432.1124,489.1754,68.63469,71.585075,0.69192576,0.93077326,0.15112302,0.4745417,1.2884523,1.1373292,15.389395,9.142828,13.980815,7.0889935,0.6712822,1.3588405,28.404154,0.6469988,18.963837,0.5790516,17.515644,0.5472155,5.525895,1.8890744,0.02679168,2.1210246,1.0284584,1.1388116,8.4945135,0.38707313,2.9486644,5.8256073,37.13941,0.54292136,620.5248,0.2914092,1312.0815,0.11157511,-114.708534,-0.79717386,1786.4231,0.12861517,1022.7012,0.30576172,-124.404495,-0.6435767,2903.3213,0.08318298,975.7992,0.35297865,-127.652756,-0.5977394,-30.069532,-0.24224015,40.140293,0.23817745,-0.04593846,-0.95458543,-0.040598784,-0.37158632,1.2887217,0.76941353,40.633713,0.3816349,20.108938,0.55734026,18.78594,0.66654325,-0.74153566,-14.254155,-38.03038,51.756325,-0.12521903,-0.010281941,0.14782637,3.0050085,1.8518518,0.2409091,0.15865655,0.304,0.33443084,-20.144949,sadness
data\AudioData\JE\sa14.wav,0 days,0 days 00:00:07.138730159,30.762608,0.12614691,28.454504,31.256058,33.347622,4.893118,257.94366,353.57358,59.197403,36.365982,0.6263971,0.90776646,0.1533392,0.3768589,1.0951736,0.9418344,12.593395,8.578439,10.247349,8.415007,0.5249525,1.2678896,30.384535,0.47397575,17.240927,0.6631703,20.15007,0.5509688,7.399002,1.6196636,0.038354028,1.8873656,1.1969465,1.0196891,9.589197,0.34407565,4.43768,3.0422974,34.766018,0.44511336,575.1956,0.32706833,1267.7144,0.11763512,-105.71266,-0.8681755,1743.3973,0.13676956,1017.4236,0.35323906,-116.24805,-0.6891912,2849.6853,0.079510145,960.5074,0.3808109,-119.503716,-0.64235777,-30.134472,-0.2296382,39.218624,0.2368329,-0.0533707,-0.6851172,-0.035102118,-0.53514177,0.93831885,0.7369213,39.32576,0.31567568,20.222801,0.62166613,24.002485,0.52127874,2.56986,5.383843,-39.261433,53.899242,-0.12885998,-0.009471763,0.09075496,2.52809,1.5558699,0.32272726,0.33387777,0.27416664,0.3338527,-21.39088,sadness
data\AudioData\JE\sa15.wav,0 days,0 days 00:00:06.242766440,29.616095,0.11533986,27.7878,29.590368,31.720936,3.933136,145.46223,111.58262,61.507053,64.46212,0.59989434,0.90398383,0.15067606,0.40589368,1.0384911,0.88781506,8.640765,6.228527,10.370008,5.9187913,0.4616296,1.2846484,28.01505,0.63233554,17.571276,0.6710976,18.876015,0.649368,6.026444,2.0424852,0.02061926,1.4956623,1.167928,1.0856212,8.694833,0.3308049,0.057908032,153.42738,33.304253,0.40484026,582.23145,0.33271566,1306.57,0.14894454,-116.559006,-0.77201647,1708.0929,0.17550391,989.23944,0.35187536,-124.6757,-0.6407919,2874.5308,0.090146296,996.94836,0.34925267,-128.32796,-0.5899433,-30.050892,-0.27352408,39.844124,0.22898918,-0.061003573,-0.4733841,-0.038655717,-0.46626475,0.8792161,0.7215147,40.666573,0.34842306,18.732199,0.74947995,21.98405,0.7051949,1.6053308,9.49524,-37.63603,50.9526,-0.12678704,-0.010923384,0.109031945,2.8892455,1.9417477,0.22833334,0.12921773,0.265,0.36181253,-21.910717,sadness
data\AudioData\JE\su01.wav,0 days,0 days 00:00:04.259750567,37.592655,0.15350786,35.019657,38.620216,40.730106,5.710449,98.4546,74.193726,96.89558,82.36581,1.1600893,0.8795913,0.17463222,0.8752146,1.9772031,1.8025709,19.377516,9.133084,17.217783,8.416323,1.321317,1.2180772,23.303116,0.6969432,13.580589,0.9882518,15.059493,0.8913882,0.48101482,40.282402,0.027726084,1.1838646,1.185426,0.9211166,10.323011,0.3914583,11.121512,1.2365607,26.601326,0.6343251,551.9421,0.32165447,1268.7515,0.2084026,-122.962234,-0.72826725,1643.4594,0.17664166,836.3467,0.4168537,-107.77512,-0.76168984,2758.0737,0.098325625,808.14465,0.44528586,-111.08035,-0.712726,-24.988459,-0.34829304,33.351383,0.30514783,-0.021163352,-2.2037401,-0.035628848,-0.480189,2.2630272,0.7451185,30.646622,0.5039262,16.039265,0.82485324,13.290561,1.1520218,-8.35847,-2.3491323,-30.836683,43.796818,-0.11810601,-0.011434743,0.2274061,2.8301888,2.1479714,0.24444444,0.1742993,0.19888888,0.22717807,-15.617949,surprise
data\AudioData\JE\su02.wav,0 days,0 days 00:00:03.809523810,36.445198,0.22500081,31.031166,35.6183,44.91117,13.880005,161.18431,47.77142,104.65771,69.71156,1.1374971,1.0497818,0.10911825,0.5409716,2.3542013,2.245083,16.742727,9.386302,18.985935,8.677268,1.0740927,1.3674942,23.808167,0.6643865,6.129649,2.2266915,5.1635113,3.054846,0.5293387,34.61563,0.026441578,2.0239704,1.0590413,0.76988214,8.03774,0.71555215,8.721879,1.2045273,27.607592,0.47480413,557.6176,0.3468042,1232.7943,0.14625795,-116.229546,-0.8333672,1554.3905,0.15698582,1002.1715,0.29380652,-114.62769,-0.77194107,2662.4724,0.11837364,825.9217,0.39225557,-118.31312,-0.7098385,-19.470734,-0.46797204,30.622341,0.2977516,0.012514536,3.6401167,-0.029490098,-0.49214375,2.1499028,0.7083336,30.894238,0.50258195,2.9592078,5.395683,-1.9081339,-10.332632,-11.990208,-1.4337959,-28.738064,43.65215,-0.09337055,-0.012349702,0.11015464,2.9023747,1.6042781,0.29,0.21992421,0.26714283,0.33242458,-16.263987,surprise
data\AudioData\JE\su03.wav,0 days,0 days 00:00:02.909092971,35.934593,0.32796994,20.597597,38.74814,46.920944,26.323347,147.97319,158.52327,162.58723,48.801826,0.73725325,1.2768168,0.09931615,0.13474812,1.5447886,1.4454725,15.035109,11.989338,17.728764,13.433424,0.98613936,1.8515472,24.180754,0.50658333,10.679156,0.9628733,8.553434,1.2922535,1.0387673,17.560974,0.051543016,1.0333308,1.6655465,0.929375,6.6389527,0.825366,10.330294,2.4593716,22.178364,1.2773888,672.513,0.34893328,1316.5233,0.23380859,-155.5091,-0.48794603,1678.8129,0.21023993,1008.55444,0.46371078,-143.32932,-0.54335994,2859.008,0.08920008,882.8681,0.4157516,-144.90866,-0.5164782,-26.36602,-0.4554762,37.705807,0.35843614,-0.003080692,-25.320942,-0.03257514,-0.59320104,2.6749666,0.8656415,30.40845,0.38473427,12.341829,0.88310385,3.59612,4.077197,-14.53604,-1.4612464,-31.683887,46.96873,-0.09718966,-0.011878874,0.12045152,1.3840832,1.7605635,0.186,0.21795413,0.35799998,0.3010249,-17.696041,surprise
data\AudioData\JE\su04.wav,0 days,0 days 00:00:04.190476190,37.386368,0.16112785,35.02183,38.116955,41.044792,6.0229607,397.41864,391.87988,105.75343,77.639534,1.2305039,1.0024413,0.11079311,0.8535111,2.2794502,2.168657,25.973549,15.493646,20.179417,10.885598,1.4213613,1.2155744,26.966208,0.45937577,10.280793,1.1018852,6.361058,2.6818085,-2.0002742,-9.369456,0.0335523,1.9288836,1.1312357,0.92797416,9.567133,0.44472158,12.071583,0.7129019,28.411089,0.46661738,574.81476,0.35151416,1291.2684,0.18699305,-115.281235,-0.78898376,1572.6428,0.17816773,1004.3308,0.47747475,-103.219696,-0.81595266,2726.4817,0.11652889,816.0707,0.5112375,-107.77525,-0.7429966,-21.345549,-0.45641539,33.316288,0.33491796,0.007860554,5.568951,-0.030991284,-0.45528647,2.4088662,0.7293583,31.639114,0.37686506,9.077269,1.3071803,1.4681166,13.909956,-12.030902,-1.4801134,-29.636189,44.31068,-0.08792657,-0.013428453,0.23500517,3.588517,2.663438,0.19727272,0.16760835,0.15636364,0.21554466,-15.718362,surprise
data\AudioData\JE\su05.wav,0 days,0 days 00:00:03.740249433,36.73807,0.17854637,32.405613,38.321083,40.652187,8.246574,379.3972,354.0375,160.43155,214.62256,0.9424624,1.1284344,0.1053596,0.29583085,1.8877171,1.7823576,18.847088,11.366169,17.024551,5.534712,1.2135562,1.3828036,23.75707,0.6181325,12.51282,0.9109805,9.5027,1.5333363,0.7210567,23.606276,0.053175036,1.8485715,2.0246162,0.8478572,8.938281,0.4954134,11.754578,0.875159,29.525766,0.4424156,506.02518,0.40351164,1306.8076,0.23119876,-134.21326,-0.6380144,1530.9581,0.19036198,943.19916,0.5774854,-119.85251,-0.68658864,2644.2915,0.121209085,793.9949,0.41530055,-122.90335,-0.63420546,-21.92877,-0.4209886,33.790676,0.33429477,-0.005643437,-9.180918,-0.02917011,-0.53257936,2.3796988,0.7638495,27.902575,0.56498176,13.116891,0.9970201,6.3973145,3.0305097,-6.684743,-2.699061,-30.726002,45.708244,-0.091275476,-0.014389979,0.21016066,2.4128687,2.7173915,0.16499999,0.10735455,0.181,0.2562206,-17.289795,surprise
data\AudioData\JE\su06.wav,0 days,0 days 00:00:03.414988662,37.0628,0.17840555,32.52797,38.07504,41.688217,9.160248,443.4933,496.68613,36.85985,68.96391,1.1067717,1.1418695,0.17131756,0.4033906,2.2601426,2.088825,24.660843,16.643005,25.31459,12.175238,1.6407423,1.5977325,22.566334,0.45262128,10.198442,0.95515525,14.75602,0.74506986,5.43382,2.0443485,0.06131381,1.4308043,1.7771883,0.75005484,8.4931555,0.548134,11.711777,1.2335342,17.391752,1.034548,495.01044,0.3546151,1226.9675,0.12985419,-137.66914,-0.6475326,1563.8701,0.1506683,812.6973,0.39588112,-121.460335,-0.70276225,2601.2153,0.09140535,844.0499,0.4837305,-121.23732,-0.70715284,-21.548262,-0.3940028,30.151964,0.32865852,-0.020040913,-2.2950516,-0.030363364,-0.45740658,3.4677453,0.8612239,24.626097,0.5362726,11.600254,0.9021499,13.240315,1.124169,-1.7530357,-7.062209,-36.30171,49.811447,-0.12327822,-0.008518259,0.16623789,2.647059,1.1940299,0.3725,0.19587941,0.44,0.355176,-14.186995,surprise
data\AudioData\JE\su07.wav,0 days,0 days 00:00:04.409206349,39.231636,0.15718044,36.164497,39.2348,41.69426,5.5297623,1418.0251,1140.3386,96.77804,78.89388,1.1225467,1.0915318,0.10191892,0.7155227,2.213149,2.1112301,27.455223,13.518591,32.03736,14.001208,1.3500966,1.3782493,21.572483,0.6929286,11.557434,1.0828692,9.939756,1.5235975,-2.1237493,-6.3330626,0.05463072,1.4435973,1.4200423,0.7857971,8.63003,0.53276825,8.252733,1.2967287,22.161993,0.70662916,561.1378,0.27618593,1250.7714,0.16294889,-125.10295,-0.7233198,1592.8134,0.15516481,877.0605,0.40187728,-112.95946,-0.7437387,2698.8767,0.10005567,791.37445,0.4340201,-114.222725,-0.7188541,-18.03061,-0.5380693,28.095764,0.39502525,-0.00533284,-7.8249135,-0.02938166,-0.44149965,2.4552455,0.792412,23.523142,0.7615909,9.165632,1.5553224,4.939692,3.704953,-10.54181,-1.2281275,-32.09719,44.33334,-0.08856099,-0.016727481,0.24266267,2.7334852,1.8433181,0.26874998,0.19303092,0.25125,0.35761142,-16.490986,surprise
data\AudioData\JE\su08.wav,0 days,0 days 00:00:04.841519274,36.97876,0.19761226,33.565357,38.874218,40.798355,7.232998,465.8037,355.64343,501.69717,937.0936,1.0223852,1.2075485,0.100934334,0.5040072,1.7669227,1.6659883,27.611874,19.86244,24.219957,10.774099,1.2497774,1.4436349,21.383202,0.75737906,14.930097,0.91941327,11.813659,1.353784,-1.1668162,-13.429561,0.03605577,1.5357778,1.4602432,0.879431,9.184185,0.46266928,14.401434,0.9905276,29.662868,0.39918923,586.6002,0.3405306,1275.7084,0.1850976,-127.89609,-0.68246293,1653.3315,0.14411116,890.1365,0.36067426,-117.95935,-0.68832517,2749.1077,0.10538823,786.09265,0.48610997,-120.85016,-0.6450999,-23.19739,-0.4066981,33.7462,0.32434124,-0.015095263,-3.1949873,-0.030065129,-0.40238175,2.325537,0.8499248,27.469288,0.5577039,15.505781,0.8680571,10.127657,2.1306608,-7.1415496,-2.6315634,-28.788868,41.686134,-0.09189234,-0.015782762,0.27044353,2.6915114,2.9288704,0.15571427,0.115183964,0.19,0.28740215,-15.339,surprise
data\AudioData\JE\su09.wav,0 days,0 days 00:00:03.933718821,39.20893,0.17185767,35.120323,39.82564,42.486965,7.366642,517.25635,218.73798,10.032023,102.98043,1.0734817,1.1900885,0.10173793,0.5302161,2.0077896,1.9060516,28.284088,11.557267,27.330225,14.046959,1.4385794,1.4810731,18.271023,0.8872282,13.204681,0.9529508,10.206134,1.2647206,-2.124056,-7.6091413,0.034342673,1.3508099,1.4132825,0.8008538,8.964008,0.48940495,11.480887,2.330468,20.686539,1.4329613,550.3267,0.33146363,1240.2133,0.19765228,-137.8138,-0.62206984,1593.382,0.17779838,814.6078,0.42542368,-122.039474,-0.672834,2690.1348,0.10958149,669.21454,0.40072957,-122.78055,-0.6487067,-20.512354,-0.3968386,30.342308,0.3041674,-0.003162393,-16.202078,-0.03280379,-0.53341246,2.929141,0.8162172,22.053106,0.7727834,12.679062,1.069768,4.864663,3.2769847,-11.791203,-1.5263541,-28.62396,40.541473,-0.092250384,-0.015369538,0.19880709,2.5510206,2.5839794,0.171,0.1586474,0.19399999,0.23715816,-14.991669,surprise
data\AudioData\JE\su10.wav,0 days,0 days 00:00:04.193083900,36.65997,0.2089252,31.455555,36.49995,40.04174,8.586185,236.14339,240.5877,118.464355,111.07216,1.3164631,1.0718821,0.105554834,0.5605397,2.688117,2.5825622,29.595324,14.343683,28.791435,12.870923,1.5322344,1.2850791,25.93119,0.6151609,9.517125,1.5117493,8.579774,1.6392,-1.4093996,-8.545764,0.047947563,1.7360934,1.3410124,0.9284629,7.445212,0.6809097,6.2207327,1.7264298,21.67907,0.5753392,473.18292,0.28885624,1277.2993,0.15235168,-109.63535,-0.8655757,1487.5839,0.16531841,923.19714,0.36459062,-95.48602,-0.8949985,2497.6772,0.11596288,827.9489,0.4097429,-98.49628,-0.84104246,-18.65226,-0.42417225,29.025288,0.3399304,-0.001880927,-23.51559,-0.025597876,-0.46794355,2.5749595,0.7817708,29.56662,0.5852804,8.028675,1.8651708,4.285045,3.8831406,-5.9404955,-2.1417158,-32.701775,45.360996,-0.09596413,-0.017787717,0.116615154,2.6315792,1.6949152,0.34,0.5422967,0.26333332,0.26787224,-14.685642,surprise
data\AudioData\JE\su11.wav,0 days,0 days 00:00:03.636394558,33.207718,0.24755885,27.557724,35.724415,38.23089,10.673164,403.49622,438.11838,92.28539,121.495834,0.939377,1.1311873,0.10699578,0.4733811,1.8301817,1.7231859,30.339684,19.314165,22.363638,15.67344,1.126071,1.6279424,21.2995,0.7236806,16.861605,0.71874535,16.951134,0.6197948,5.06149,2.5414164,0.055890597,1.2384828,1.7822001,0.9221861,8.756935,0.4482158,6.091271,3.3285654,22.674767,0.97997016,598.7082,0.41093418,1244.1997,0.16223645,-122.53826,-0.7202278,1715.9327,0.17195371,989.02313,0.49298453,-121.93653,-0.6520723,2766.5369,0.103658944,906.64667,0.4427131,-123.308266,-0.63206136,-25.651348,-0.34262386,35.320274,0.3607655,-0.04717244,-1.335363,-0.03219076,-0.4611812,2.1425705,1.0337766,27.524601,0.5051998,17.140324,0.5970763,16.550972,0.74275374,1.3151865,11.791039,-32.541218,45.17504,-0.110669576,-0.012872004,0.2535099,2.2099447,2.259887,0.2025,0.14480591,0.24714284,0.32238904,-16.897228,surprise
data\AudioData\JE\su12.wav,0 days,0 days 00:00:05.669365079,33.381866,0.205946,29.45632,33.12,37.072136,7.615816,161.70535,99.87792,30.161678,69.36104,1.032005,0.9119532,0.10600385,0.8616252,1.7957758,1.6897719,20.04718,12.398477,21.306501,11.701789,1.1598938,1.1559685,25.402212,0.6501852,16.590893,0.8809004,16.29897,0.79287297,1.4618883,9.257122,0.04003837,1.532223,1.3363748,0.98932123,7.812878,0.5253148,10.323364,1.5821073,29.004795,0.5125631,517.0698,0.29845253,1225.2133,0.19165769,-94.19378,-0.9531234,1586.2241,0.17530578,902.86993,0.49114203,-97.72705,-0.81050044,2665.0315,0.10990375,792.0277,0.5489517,-99.16769,-0.78297836,-22.480043,-0.44028232,31.228931,0.3404317,-0.014226836,-2.8753102,-0.030719258,-0.4551753,1.792734,0.75513667,30.637745,0.5399042,17.179043,0.8702306,17.549555,0.87820625,-2.3267643,-6.494345,-29.826332,42.34163,-0.0881082,-0.016538428,0.2001014,3.0088496,2.5,0.235,0.17269917,0.14357142,0.19876789,-17.03915,surprise
data\AudioData\JE\su13.wav,0 days,0 days 00:00:04.924875283,33.14542,0.1865204,28.960752,34.34233,37.73556,8.774809,242.68425,331.84338,330.83118,722.66296,1.2237314,0.9643213,0.100887276,0.82344943,2.3805711,2.2796838,19.472792,11.071759,17.719044,7.029002,1.3481718,1.091892,29.377735,0.49757978,16.375483,0.79041886,12.163978,1.1090343,-1.9521645,-9.354504,0.05480687,2.0526385,1.366569,1.0201792,9.195853,0.4085274,9.809615,0.99834406,33.425274,0.35454023,582.11774,0.34332606,1298.9528,0.16323154,-88.86076,-1.0146147,1640.648,0.20236586,1029.9552,0.42838103,-93.79386,-0.8491784,2783.039,0.120385714,843.95197,0.45894355,-97.72159,-0.78166646,-26.040096,-0.3559981,36.07277,0.29057497,-0.005788977,-8.406174,-0.034586724,-0.4460667,2.085857,0.66718566,34.690033,0.40907785,19.193459,0.6518828,10.462499,1.5094515,-8.516318,-2.2782645,-33.422363,46.865944,-0.10019939,-0.011370218,0.098254204,2.443992,1.234568,0.5083333,0.2334821,0.332,0.33730698,-14.673902,surprise
data\AudioData\JE\su14.wav,0 days,0 days 00:00:05.352517007,33.234398,0.20304129,28.465935,33.751865,37.805893,9.339958,189.43796,293.54962,78.65626,35.107574,1.0809106,0.9739673,0.1543384,0.78345215,1.8956305,1.7412921,21.535975,11.482286,17.19278,10.063168,1.0927854,1.1902202,23.739002,0.7513418,14.667604,0.924344,17.590534,0.8359934,3.4484217,4.3281927,0.054718334,2.0658953,1.5404626,0.8542765,8.173,0.4871475,7.652216,0.9894529,28.031513,0.45376626,553.8629,0.35626954,1248.3239,0.22174187,-99.049484,-0.9261301,1628.8679,0.18190205,950.6106,0.35544258,-102.93142,-0.79585767,2734.2864,0.12648916,869.7986,0.49052253,-104.95893,-0.7621071,-23.187363,-0.37558118,31.952585,0.3147016,-0.024452562,-1.8934113,-0.03154625,-0.5535182,1.7736765,0.7668592,31.52296,0.52734226,14.957217,1.049807,16.506155,1.0900106,-2.6224127,-6.0404134,-30.927526,43.09784,-0.10609597,-0.007009209,0.19684869,3.3707867,2.268431,0.24333334,0.13689007,0.20899999,0.2452529,-17.440536,surprise
data\AudioData\JE\su15.wav,0 days,0 days 00:00:06.129501133,33.646343,0.24079724,29.087807,33.87798,35.892235,6.804428,381.202,364.38098,72.8073,49.478428,1.0458895,1.0275613,0.13054378,0.6360057,1.8531545,1.7226107,27.727121,18.294874,20.035479,12.2124,1.2332904,1.3483824,23.248516,0.83269864,13.490188,1.1291784,12.6508665,1.0989054,0.59405667,22.499374,0.057395194,1.8505008,1.5904022,0.8063983,7.0627694,0.63884586,7.5718627,1.8507708,27.316282,0.48862353,518.6899,0.41468576,1224.2906,0.1780598,-94.44112,-0.9786081,1517.1487,0.17918676,939.78436,0.36041933,-98.99932,-0.8390436,2612.867,0.12042519,769.0858,0.3915698,-101.68983,-0.781014,-20.72034,-0.43285728,31.521824,0.3081076,-0.018696118,-2.942383,-0.023966607,-0.62592167,1.9899727,0.918743,29.292984,0.6582353,12.498687,1.2772894,11.953565,1.3936238,-2.8212876,-4.8805876,-26.594093,40.385777,-0.09291333,-0.014639173,0.19997434,3.1096566,2.640264,0.21249999,0.14458993,0.16428572,0.21950313,-17.0367,surprise
data\AudioData\JK\a01.wav,0 days,0 days 00:00:04.129977324,31.562855,0.20467466,26.337759,31.526482,34.8994,8.56164,448.5258,702.9812,64.36761,35.92962,1.6376524,0.8525701,0.23937601,1.2991765,2.758332,2.518956,22.447815,11.604508,26.268688,15.2623625,1.9719621,1.0482105,27.841812,0.70987386,9.519656,1.5005125,24.291397,0.7423609,-12.715963,-1.9202596,0.04324297,1.3550578,1.3581811,0.7918962,6.5814767,0.6076453,8.101078,1.6391119,23.462667,0.68839955,491.95218,0.3675601,1182.8783,0.18235295,-74.05538,-1.2430031,1573.9121,0.21381575,820.9638,0.4800974,-79.287384,-1.039255,2668.3328,0.09445739,792.2061,0.62777746,-80.16448,-1.0166411,-20.294193,-0.40918565,27.862558,0.3211303,-0.024017083,-1.8070804,-0.035476543,-0.5525432,2.863946,0.69735163,33.224854,0.60369265,7.4022074,2.00983,27.568506,0.70367515,-22.412085,-1.0687947,-33.952976,46.11601,-0.11685643,-0.008916962,0.19704951,3.163017,1.7241379,0.3828571,0.2890731,0.15375,0.18707868,-13.518814,anger
data\AudioData\JK\a02.wav,0 days,0 days 00:00:03.647800454,29.07338,0.15455002,26.27997,28.558039,31.09571,4.8157406,491.17114,547.89734,40.809956,21.360107,1.7441015,1.0341336,0.1509582,1.0350752,3.574556,3.4235978,27.27263,10.410335,29.073595,15.819658,1.8814262,1.2124664,30.483585,0.45927104,4.7803235,4.004257,18.09441,0.96859497,-8.964829,-2.3680592,0.025347555,1.2159976,1.2999066,0.86058867,5.7698803,0.64407873,5.1893363,1.6971233,24.440207,0.4084912,460.09775,0.3082773,1262.725,0.16484578,-92.62235,-1.0369625,1514.883,0.17279585,992.3741,0.34875196,-96.193306,-0.9287091,2588.1897,0.10093385,880.6543,0.45544645,-98.468666,-0.8852312,-18.196005,-0.48811683,26.615892,0.37688905,-0.002957709,-12.772512,-0.033371493,-0.4411126,3.14856,0.7163138,38.01689,0.2577114,-2.0255213,-10.120202,22.119694,0.90305185,-18.407959,-1.2146438,-32.772488,44.72031,-0.09664548,-0.011899898,0.280456,3.0303032,1.6759777,0.32833332,0.38641158,0.292,0.30498523,-13.017253,anger
